----system---- ---load-avg--- -dsk/total- ------memory-usage-----
     time     | 1m   5m  15m | read  writ| used  free  buff  cach
18-08 20:43:47|1.06 4.74 5.49|   0     0 | 382M  125G 14.8M  108M
18-08 20:43:49|1.06 4.74 5.49|   0    28k| 382M  125G 14.8M  108M
18-08 20:43:51|0.97 4.66 5.46|   0     0 | 382M  125G 14.8M  108M
18-08 20:43:53|0.97 4.66 5.46|   0     0 | 382M  125G 14.8M  108M
18-08 20:43:55|0.97 4.66 5.46|   0  8192B| 382M  125G 14.9M  108M
18-08 20:43:57|0.89 4.59 5.43|   0     0 | 382M  125G 14.9M  108M
18-08 20:43:59|0.89 4.59 5.43|   0     0 | 382M  125G 14.9M  108M
18-08 20:44:01|0.82 4.51 5.40|   0  8192B| 382M  125G 14.9M  108M
18-08 20:44:03|0.82 4.51 5.40|   0     0 | 382M  125G 14.9M  108M
18-08 20:44:05|0.82 4.51 5.40|   0     0 | 382M  125G 14.9M  108M
18-08 20:44:07|0.75 4.44 5.37|   0  8192B| 382M  125G 14.9M  108M
18-08 20:44:09|0.75 4.44 5.37|   0     0 | 382M  125G 14.9M  108M
18-08 20:44:11|0.69 4.36 5.34|   0     0 | 382M  125G 14.9M  108M
18-08 20:44:13|0.69 4.36 5.34|   0   338k| 382M  125G 15.0M  108M
18-08 20:44:15|0.69 4.36 5.34|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:17|0.64 4.29 5.31|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:19|0.64 4.29 5.31|   0    26k| 382M  125G 15.0M  108M
18-08 20:44:21|0.59 4.22 5.29|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:23|0.59 4.22 5.29|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:25|0.59 4.22 5.29|   0  8192B| 382M  125G 15.0M  108M
18-08 20:44:27|0.54 4.15 5.26|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:29|0.54 4.15 5.26|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:31|0.50 4.08 5.23|   0  8192B| 382M  125G 15.0M  108M
18-08 20:44:33|0.50 4.08 5.23|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:35|0.50 4.08 5.23|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:37|0.46 4.01 5.20|   0  8192B| 382M  125G 15.0M  108M
18-08 20:44:39|0.46 4.01 5.20|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:41|0.42 3.94 5.17|   0     0 | 382M  125G 15.0M  108M
18-08 20:44:43|0.42 3.94 5.17|   0   342k| 382M  125G 15.1M  108M
18-08 20:44:45|0.42 3.94 5.17|   0     0 | 382M  125G 15.1M  108M
18-08 20:44:47|0.39 3.88 5.14|   0     0 | 382M  125G 15.1M  108M
18-08 20:44:49|0.39 3.88 5.14|   0    24k| 382M  125G 15.1M  108M
18-08 20:44:51|0.35 3.81 5.12|   0     0 | 382M  125G 15.1M  108M
18-08 20:44:53|0.35 3.81 5.12|   0     0 | 382M  125G 15.1M  108M
18-08 20:44:55|0.35 3.81 5.12|   0  8192B| 382M  125G 15.1M  108M
18-08 20:44:57|0.33 3.75 5.09|   0     0 | 382M  125G 15.1M  108M
18-08 20:44:59|0.33 3.75 5.09|   0     0 | 382M  125G 15.1M  108M
18-08 20:45:01|0.30 3.69 5.06|   0  8192B| 382M  125G 15.1M  108M
18-08 20:45:03|0.30 3.69 5.06|   0     0 | 379M  125G 15.1M  108M
18-08 20:45:05|0.30 3.69 5.06|   0     0 | 379M  125G 15.1M  108M
18-08 20:45:07|0.28 3.63 5.03|   0    44k| 381M  125G 15.1M  108M
18-08 20:45:09|0.28 3.63 5.03|   0     0 | 381M  125G 15.1M  108M
18-08 20:45:11|0.25 3.56 5.01|   0     0 | 381M  125G 15.1M  108M
18-08 20:45:13|0.25 3.56 5.01|   0   374k| 381M  125G 15.2M  108M
18-08 20:45:15|0.25 3.56 5.01|   0     0 | 381M  125G 15.2M  108M
18-08 20:45:17|0.23 3.51 4.98|   0    36k| 381M  125G 15.2M  108M
18-08 20:45:19|0.23 3.51 4.98|   0  6144B| 381M  125G 15.2M  108M
18-08 20:45:21|0.21 3.45 4.95|   0     0 | 381M  125G 15.2M  108M
18-08 20:45:23|0.21 3.45 4.95|   0  2048B| 381M  125G 15.2M  108M
18-08 20:45:25|0.21 3.45 4.95|   0  6144B| 381M  125G 15.2M  108M
18-08 20:45:27|0.20 3.39 4.93|   0     0 | 381M  125G 15.2M  108M
18-08 20:45:29|0.20 3.39 4.93|   0  4096B| 381M  125G 15.2M  108M
18-08 20:45:31|0.18 3.33 4.90|   0    12k| 381M  125G 15.2M  108M
18-08 20:45:33|0.18 3.33 4.90|   0     0 | 381M  125G 15.2M  108M
18-08 20:45:35|0.18 3.33 4.90|   0  8192B| 381M  125G 15.2M  108M
18-08 20:45:37|0.17 3.28 4.87|   0  6144B| 381M  125G 15.2M  108M
18-08 20:45:39|0.17 3.28 4.87|   0     0 | 381M  125G 15.2M  108M
18-08 20:45:41|0.15 3.22 4.85|   0  2048B| 381M  125G 15.2M  108M
18-08 20:45:43|0.15 3.22 4.85|   0   340k| 381M  125G 15.3M  108M
18-08 20:45:45|0.15 3.22 4.85|   0     0 | 381M  125G 15.3M  108M
18-08 20:45:47|0.14 3.17 4.82|   0    20k| 381M  125G 15.3M  108M
18-08 20:45:49|0.14 3.17 4.82|   0  6144B| 381M  125G 15.3M  108M
18-08 20:45:51|0.13 3.12 4.79|   0     0 | 381M  125G 15.3M  108M
18-08 20:45:53|0.13 3.12 4.79|   0  2048B| 381M  125G 15.3M  108M
18-08 20:45:55|0.13 3.12 4.79|   0  6144B| 381M  125G 15.3M  108M
18-08 20:45:57|0.12 3.06 4.77|   0     0 | 381M  125G 15.3M  108M
18-08 20:45:59|0.12 3.06 4.77|   0  2048B| 381M  125G 15.3M  108M
18-08 20:46:01|0.11 3.01 4.74|   0  6144B| 381M  125G 15.3M  108M
18-08 20:46:03|0.11 3.01 4.74|   0     0 | 381M  125G 15.3M  108M
18-08 20:46:05|0.11 3.01 4.74|   0  2048B| 381M  125G 15.3M  108M
18-08 20:46:07|0.10 2.96 4.72|   0  6144B| 381M  125G 15.3M  108M
18-08 20:46:09|0.10 2.96 4.72|   0     0 | 381M  125G 15.3M  108M
18-08 20:46:11|0.09 2.91 4.69|   0  2048B| 381M  125G 15.3M  108M
18-08 20:46:13|0.09 2.91 4.69|   0   332k| 381M  125G 15.4M  108M
18-08 20:46:15|0.09 2.91 4.69|   0     0 | 381M  125G 15.4M  108M
18-08 20:46:17|0.08 2.86 4.66|   0    22k| 381M  125G 15.4M  108M
18-08 20:46:19|0.08 2.86 4.66|   0  6144B| 381M  125G 15.4M  108M
18-08 20:46:21|0.08 2.82 4.64|   0     0 | 381M  125G 15.4M  108M
18-08 20:46:23|0.08 2.82 4.64|   0  2048B| 381M  125G 15.4M  108M
18-08 20:46:25|0.08 2.82 4.64|   0  6144B| 381M  125G 15.4M  108M
18-08 20:46:27|0.07 2.77 4.61|   0     0 | 381M  125G 15.4M  108M
18-08 20:46:29|0.07 2.77 4.61|   0  2048B| 381M  125G 15.4M  108M
18-08 20:46:31|0.06 2.72 4.59|   0  6144B| 381M  125G 15.4M  108M
18-08 20:46:33|0.06 2.72 4.59|   0     0 | 381M  125G 15.4M  108M
18-08 20:46:35|0.06 2.72 4.59|   0  2048B| 381M  125G 15.4M  108M
18-08 20:46:37|0.06 2.68 4.56|   0  6144B| 381M  125G 15.4M  108M
18-08 20:46:39|0.06 2.68 4.56|   0     0 | 381M  125G 15.4M  108M
18-08 20:46:41|0.05 2.63 4.54|   0  2048B| 381M  125G 15.4M  108M
18-08 20:46:43|0.05 2.63 4.54|   0   340k| 381M  125G 15.5M  108M
18-08 20:46:45|0.05 2.63 4.54|   0     0 | 381M  125G 15.5M  108M
18-08 20:46:47|0.05 2.59 4.51|   0    20k| 381M  125G 15.5M  108M
18-08 20:46:49|0.05 2.59 4.51|   0  6144B| 381M  125G 15.5M  108M
18-08 20:46:51|0.05 2.55 4.49|   0     0 | 381M  125G 15.5M  108M
18-08 20:46:53|0.05 2.55 4.49|   0  2048B| 381M  125G 15.5M  108M
18-08 20:46:55|0.05 2.55 4.49|   0  6144B| 381M  125G 15.5M  108M
18-08 20:46:57|0.04 2.50 4.47|   0     0 | 381M  125G 15.5M  108M
18-08 20:46:59|0.04 2.50 4.47|   0  2048B| 381M  125G 15.5M  108M
18-08 20:47:01|0.04 2.46 4.44|   0  6144B| 381M  125G 15.6M  108M
18-08 20:47:03|0.04 2.46 4.44|   0     0 | 381M  125G 15.6M  108M
18-08 20:47:05|0.04 2.46 4.44|   0  2048B| 381M  125G 15.6M  108M
18-08 20:47:07|0.03 2.42 4.42|   0  6144B| 381M  125G 15.6M  108M
18-08 20:47:09|0.03 2.42 4.42|   0     0 | 381M  125G 15.6M  108M
18-08 20:47:11|0.03 2.38 4.39|   0  2048B| 381M  125G 15.6M  108M
18-08 20:47:13|0.03 2.38 4.39|   0   340k| 381M  125G 15.6M  108M
18-08 20:47:15|0.03 2.38 4.39|   0     0 | 381M  125G 15.6M  108M
18-08 20:47:17|0.03 2.34 4.37|   0    20k| 381M  125G 15.6M  108M
18-08 20:47:19|0.03 2.34 4.37|   0  6144B| 381M  125G 15.7M  108M
18-08 20:47:21|0.03 2.30 4.35|   0     0 | 381M  125G 15.7M  108M
18-08 20:47:23|0.03 2.30 4.35|   0  2048B| 381M  125G 15.7M  108M
18-08 20:47:25|0.03 2.30 4.35|   0  6144B| 381M  125G 15.7M  108M
18-08 20:47:27|0.02 2.26 4.32|   0     0 | 381M  125G 15.7M  108M
18-08 20:47:29|0.02 2.26 4.32|   0  2048B| 381M  125G 15.7M  108M
18-08 20:47:31|0.02 2.22 4.30|   0  6144B| 381M  125G 15.7M  108M
18-08 20:47:33|0.02 2.22 4.30|   0     0 | 381M  125G 15.7M  108M
18-08 20:47:35|0.02 2.22 4.30|   0  4096B| 381M  125G 15.7M  108M
18-08 20:47:37|0.02 2.19 4.28|   0    12k| 381M  125G 15.7M  108M
18-08 20:47:39|0.02 2.19 4.28|   0     0 | 381M  125G 15.7M  108M
18-08 20:47:41|0.02 2.15 4.25|   0  8192B| 381M  125G 15.7M  108M
18-08 20:47:43|0.02 2.15 4.25|   0   340k| 381M  125G 15.8M  108M
18-08 20:47:45|0.02 2.15 4.25|   0     0 | 381M  125G 15.8M  108M
18-08 20:47:47|0.02 2.11 4.23|   0    20k| 381M  125G 15.8M  108M
18-08 20:47:49|0.02 2.11 4.23|   0  6144B| 381M  125G 15.8M  108M
18-08 20:47:51|0.02 2.08 4.21|   0     0 | 381M  125G 15.8M  108M
18-08 20:47:53|0.02 2.08 4.21|   0  2048B| 381M  125G 15.8M  108M
18-08 20:47:55|0.02 2.08 4.21|   0  6144B| 381M  125G 15.8M  108M
18-08 20:47:57|0.01 2.04 4.18|   0     0 | 381M  125G 15.8M  108M
18-08 20:47:59|0.01 2.04 4.18|  30k 2048B| 381M  125G 15.8M  108M
18-08 20:48:01|0.01 2.01 4.16|   0  8192B| 381M  125G 15.8M  108M
18-08 20:48:03|0.01 2.01 4.16|   0     0 | 381M  125G 15.8M  108M
18-08 20:48:05|0.01 2.01 4.16|   0  4096B| 381M  125G 15.8M  108M
18-08 20:48:07|0.01 1.98 4.14|   0  6144B| 381M  125G 15.8M  108M
18-08 20:48:09|0.01 1.98 4.14|   0     0 | 381M  125G 15.8M  108M
18-08 20:48:11|0.01 1.94 4.12|   0  2048B| 381M  125G 15.8M  108M
18-08 20:48:13|0.01 1.94 4.12|   0   340k| 381M  125G 15.9M  108M
18-08 20:48:15|0.01 1.94 4.12|   0     0 | 381M  125G 15.9M  108M
18-08 20:48:17|0.01 1.91 4.09|   0    20k| 381M  125G 15.9M  108M
18-08 20:48:19|0.01 1.91 4.09|   0  6144B| 381M  125G 15.9M  108M
18-08 20:48:21|0.01 1.88 4.07|   0     0 | 381M  125G 15.9M  108M
18-08 20:48:23|0.01 1.88 4.07|   0  2048B| 381M  125G 15.9M  108M
18-08 20:48:25|0.01 1.88 4.07|   0  6144B| 381M  125G 15.9M  108M
18-08 20:48:27|0.01 1.85 4.05|   0     0 | 381M  125G 15.9M  108M
18-08 20:48:29|0.01 1.85 4.05|   0  2048B| 381M  125G 15.9M  108M
18-08 20:48:31|0.01 1.82 4.03|   0  6144B| 381M  125G 15.9M  108M
18-08 20:48:33|0.01 1.82 4.03|   0     0 | 381M  125G 15.9M  108M
18-08 20:48:35|0.01 1.82 4.03|   0  2048B| 381M  125G 15.9M  108M
18-08 20:48:37|0.01 1.79 4.00|   0  6144B| 381M  125G 15.9M  108M
18-08 20:48:39|0.01 1.79 4.00|   0     0 | 381M  125G 15.9M  108M
18-08 20:48:41|   0 1.76 3.98|   0  2048B| 381M  125G 15.9M  108M
18-08 20:48:43|   0 1.76 3.98|   0   340k| 381M  125G 16.0M  108M
18-08 20:48:45|   0 1.76 3.98|   0     0 | 381M  125G 16.0M  108M
18-08 20:48:47|   0 1.73 3.96|   0    18k| 381M  125G 16.0M  108M
18-08 20:48:49|   0 1.73 3.96|   0  6144B| 381M  125G 16.0M  108M
18-08 20:48:51|   0 1.70 3.94|   0     0 | 381M  125G 16.0M  108M
18-08 20:48:53|   0 1.70 3.94|   0  2048B| 381M  125G 16.0M  108M
18-08 20:48:55|   0 1.70 3.94|   0  6144B| 381M  125G 16.0M  108M
18-08 20:48:57|   0 1.67 3.92|   0     0 | 381M  125G 16.0M  108M
18-08 20:48:59|   0 1.67 3.92|   0  2048B| 381M  125G 16.0M  108M
18-08 20:49:01|   0 1.64 3.90|   0  6144B| 381M  125G 16.0M  108M
18-08 20:49:03|   0 1.64 3.90|   0     0 | 381M  125G 16.0M  108M
18-08 20:49:05|   0 1.64 3.90|   0  2048B| 381M  125G 16.0M  108M
18-08 20:49:07|   0 1.62 3.88|   0  6144B| 381M  125G 16.0M  108M
18-08 20:49:09|   0 1.62 3.88|   0     0 | 381M  125G 16.0M  108M
18-08 20:49:11|   0 1.59 3.85|   0  2048B| 381M  125G 16.0M  108M
18-08 20:49:13|   0 1.59 3.85|   0   340k| 381M  125G 16.1M  108M
18-08 20:49:15|   0 1.59 3.85|   0     0 | 381M  125G 16.1M  108M
18-08 20:49:17|   0 1.56 3.83|   0    20k| 381M  125G 16.1M  108M
18-08 20:49:19|   0 1.56 3.83|   0  6144B| 381M  125G 16.1M  108M
18-08 20:49:21|   0 1.54 3.81|   0     0 | 381M  125G 16.1M  108M
18-08 20:49:23|   0 1.54 3.81|   0  2048B| 381M  125G 16.1M  108M
18-08 20:49:25|   0 1.54 3.81|   0  6144B| 381M  125G 16.1M  108M
18-08 20:49:27|   0 1.51 3.79|   0     0 | 380M  125G 16.1M  108M
18-08 20:49:29|   0 1.51 3.79|   0  2048B| 380M  125G 16.1M  108M
18-08 20:49:31|   0 1.48 3.77|   0  6144B| 380M  125G 16.1M  108M
18-08 20:49:33|   0 1.48 3.77|   0     0 | 380M  125G 16.1M  108M
18-08 20:49:35|   0 1.48 3.77|   0  4096B| 380M  125G 16.1M  108M
18-08 20:49:37|   0 1.46 3.75|   0    12k| 380M  125G 16.2M  108M
18-08 20:49:39|   0 1.46 3.75|   0     0 | 380M  125G 16.2M  108M
18-08 20:49:41|   0 1.43 3.73|   0  8192B| 380M  125G 16.2M  108M
18-08 20:49:43|   0 1.43 3.73|   0   340k| 380M  125G 16.2M  108M
18-08 20:49:45|   0 1.43 3.73|   0     0 | 380M  125G 16.2M  108M
18-08 20:49:47|   0 1.41 3.71|   0    18k| 380M  125G 16.2M  108M
18-08 20:49:49|   0 1.41 3.71|   0  6144B| 380M  125G 16.2M  108M
18-08 20:49:51|   0 1.39 3.69|   0     0 | 380M  125G 16.2M  108M
18-08 20:49:53|   0 1.39 3.69|   0  2048B| 380M  125G 16.2M  108M
18-08 20:49:55|   0 1.39 3.69|   0  6144B| 380M  125G 16.3M  108M
18-08 20:49:57|   0 1.36 3.67|   0     0 | 380M  125G 16.3M  108M
18-08 20:49:59|   0 1.36 3.67|   0  2048B| 380M  125G 16.3M  108M
18-08 20:50:01|   0 1.34 3.65|   0  6144B| 380M  125G 16.3M  108M
18-08 20:50:03|   0 1.34 3.65|   0     0 | 380M  125G 16.3M  108M
18-08 20:50:05|   0 1.34 3.65|   0  2048B| 380M  125G 16.3M  108M
18-08 20:50:07|   0 1.32 3.63|   0  6144B| 380M  125G 16.3M  108M
18-08 20:50:09|   0 1.32 3.63|   0     0 | 380M  125G 16.3M  108M
18-08 20:50:11|   0 1.30 3.61|   0  2048B| 380M  125G 16.3M  108M
18-08 20:50:13|   0 1.30 3.61|   0   340k| 380M  125G 16.4M  108M
18-08 20:50:15|   0 1.30 3.61|   0     0 | 380M  125G 16.4M  108M
18-08 20:50:17|   0 1.27 3.59|   0    18k| 380M  125G 16.4M  108M
18-08 20:50:19|   0 1.27 3.59|   0  6144B| 380M  125G 16.4M  108M
18-08 20:50:21|   0 1.25 3.57|   0     0 | 380M  125G 16.4M  108M
18-08 20:50:23|   0 1.25 3.57|   0  2048B| 380M  125G 16.4M  108M
18-08 20:50:25|   0 1.25 3.57|   0  8192B| 380M  125G 16.4M  108M
18-08 20:50:27|   0 1.23 3.55|   0     0 | 380M  125G 16.4M  108M
18-08 20:50:29|   0 1.23 3.55|   0  2048B| 380M  125G 16.4M  108M
18-08 20:50:31|   0 1.21 3.53|   0  6144B| 380M  125G 16.4M  108M
18-08 20:50:33|   0 1.21 3.53|   0     0 | 380M  125G 16.4M  108M
18-08 20:50:35|   0 1.21 3.53|   0  2048B| 380M  125G 16.4M  108M
18-08 20:50:37|   0 1.19 3.51|   0  6144B| 380M  125G 16.4M  108M
18-08 20:50:39|   0 1.19 3.51|   0     0 | 380M  125G 16.4M  108M
18-08 20:50:41|   0 1.17 3.49|   0  2048B| 380M  125G 16.4M  108M
18-08 20:50:43|   0 1.17 3.49|   0   336k| 380M  125G 16.5M  108M
18-08 20:50:45|   0 1.17 3.49|   0     0 | 380M  125G 16.5M  108M
18-08 20:50:47|   0 1.15 3.47|   0    22k| 380M  125G 16.5M  108M
18-08 20:50:49|   0 1.15 3.47|   0  6144B| 380M  125G 16.5M  108M
18-08 20:50:51|   0 1.13 3.46|   0     0 | 380M  125G 16.5M  108M
18-08 20:50:53|   0 1.13 3.46|   0  2048B| 380M  125G 16.5M  108M
18-08 20:50:55|   0 1.13 3.46|   0  6144B| 380M  125G 16.5M  108M
18-08 20:50:57|   0 1.11 3.44|   0     0 | 380M  125G 16.5M  108M
18-08 20:50:59|   0 1.11 3.44|   0  2048B| 380M  125G 16.5M  108M
18-08 20:51:01|   0 1.09 3.42|   0  6144B| 380M  125G 16.5M  108M
18-08 20:51:03|   0 1.09 3.42|   0     0 | 380M  125G 16.5M  108M
18-08 20:51:05|   0 1.09 3.42|   0  2048B| 380M  125G 16.5M  108M
18-08 20:51:07|   0 1.08 3.40|   0  6144B| 380M  125G 16.5M  108M
18-08 20:51:09|   0 1.08 3.40|   0     0 | 380M  125G 16.5M  108M
18-08 20:51:11|   0 1.06 3.38|   0  2048B| 380M  125G 16.5M  108M
18-08 20:51:13|   0 1.06 3.38|   0   340k| 380M  125G 16.6M  108M
18-08 20:51:15|   0 1.06 3.38|   0     0 | 380M  125G 16.6M  108M
18-08 20:51:17|   0 1.04 3.36|   0    20k| 380M  125G 16.6M  108M
18-08 20:51:19|   0 1.04 3.36|   0  6144B| 380M  125G 16.6M  108M
18-08 20:51:21|   0 1.02 3.34|   0     0 | 380M  125G 16.6M  108M
18-08 20:51:23|   0 1.02 3.34|   0  2048B| 380M  125G 16.6M  108M
18-08 20:51:25|   0 1.02 3.34|   0  6144B| 380M  125G 16.6M  108M
18-08 20:51:27|   0 1.01 3.33|   0     0 | 380M  125G 16.6M  108M
18-08 20:51:29|   0 1.01 3.33|   0  2048B| 380M  125G 16.6M  108M
18-08 20:51:31|   0 0.99 3.31|   0  6144B| 380M  125G 16.6M  108M
18-08 20:51:33|   0 0.99 3.31|   0     0 | 380M  125G 16.6M  108M
18-08 20:51:35|   0 0.99 3.31|   0  2048B| 380M  125G 16.6M  108M
18-08 20:51:37|   0 0.97 3.29|   0  6144B| 380M  125G 16.6M  108M
18-08 20:51:39|   0 0.97 3.29|   0     0 | 380M  125G 16.6M  108M
18-08 20:51:41|   0 0.96 3.27|   0  4096B| 380M  125G 16.6M  108M
18-08 20:51:43|   0 0.96 3.27|   0   344k| 380M  125G 16.7M  108M
18-08 20:51:45|   0 0.96 3.27|   0     0 | 380M  125G 16.7M  108M
18-08 20:51:47|   0 0.94 3.25|   0    26k| 380M  125G 16.7M  108M
18-08 20:51:49|   0 0.94 3.25|   0  6144B| 380M  125G 16.7M  108M
18-08 20:51:51|   0 0.92 3.24|   0     0 | 380M  125G 16.7M  108M
18-08 20:51:53|   0 0.92 3.24|   0  2048B| 380M  125G 16.7M  108M
18-08 20:51:55|   0 0.92 3.24|   0  6144B| 380M  125G 16.7M  108M
18-08 20:51:57|   0 0.91 3.22|   0     0 | 380M  125G 16.7M  108M
18-08 20:51:59|   0 0.91 3.22|   0  2048B| 380M  125G 16.7M  108M
18-08 20:52:01|   0 0.89 3.20|   0  6144B| 380M  125G 16.7M  108M
18-08 20:52:03|   0 0.89 3.20|   0     0 | 380M  125G 16.7M  108M
18-08 20:52:05|   0 0.89 3.20|   0  2048B| 380M  125G 16.7M  108M
18-08 20:52:07|   0 0.88 3.18|   0  6144B| 380M  125G 16.7M  108M
18-08 20:52:09|   0 0.88 3.18|   0     0 | 380M  125G 16.7M  108M
18-08 20:52:11|   0 0.86 3.17|   0  2048B| 380M  125G 16.7M  108M
18-08 20:52:13|   0 0.86 3.17|   0   336k| 380M  125G 16.8M  108M
18-08 20:52:15|   0 0.86 3.17|   0     0 | 380M  125G 16.8M  108M
18-08 20:52:17|   0 0.85 3.15|   0    22k| 380M  125G 16.8M  108M
18-08 20:52:19|   0 0.85 3.15|   0  6144B| 380M  125G 16.8M  108M
18-08 20:52:21|   0 0.83 3.13|   0     0 | 380M  125G 16.8M  108M
18-08 20:52:23|   0 0.83 3.13|   0  2048B| 380M  125G 16.8M  108M
18-08 20:52:25|   0 0.83 3.13|   0  6144B| 380M  125G 16.8M  108M
18-08 20:52:27|   0 0.82 3.12|   0     0 | 380M  125G 16.8M  108M
18-08 20:52:29|   0 0.82 3.12|   0  2048B| 380M  125G 16.8M  108M
18-08 20:52:31|   0 0.81 3.10|   0  6144B| 380M  125G 16.8M  108M
18-08 20:52:33|   0 0.81 3.10|   0     0 | 380M  125G 16.8M  108M
18-08 20:52:35|   0 0.81 3.10|   0  2048B| 380M  125G 16.8M  108M
18-08 20:52:37|   0 0.79 3.08|   0  6144B| 380M  125G 16.9M  108M
18-08 20:52:39|   0 0.79 3.08|   0     0 | 380M  125G 16.9M  108M
18-08 20:52:41|   0 0.78 3.06|   0  2048B| 380M  125G 16.9M  108M
18-08 20:52:43|   0 0.78 3.06|   0   336k| 380M  125G 16.9M  108M
18-08 20:52:45|   0 0.78 3.06|   0     0 | 380M  125G 16.9M  108M
18-08 20:52:47|   0 0.77 3.05|   0    22k| 380M  125G 16.9M  108M
18-08 20:52:49|   0 0.77 3.05|   0  6144B| 380M  125G 16.9M  108M
18-08 20:52:51|   0 0.75 3.03|   0     0 | 380M  125G 16.9M  108M
18-08 20:52:53|   0 0.75 3.03|   0  2048B| 380M  125G 16.9M  108M
18-08 20:52:55|   0 0.75 3.03|   0  6144B| 380M  125G 17.0M  108M
18-08 20:52:57|   0 0.74 3.02|   0     0 | 380M  125G 17.0M  108M
18-08 20:52:59|   0 0.74 3.02|   0  2048B| 380M  125G 17.0M  108M
18-08 20:53:01|   0 0.73 3.00|   0  6144B| 380M  125G 17.0M  108M
18-08 20:53:03|   0 0.73 3.00|   0     0 | 380M  125G 17.0M  108M
18-08 20:53:05|   0 0.73 3.00|   0  2048B| 380M  125G 17.0M  108M
18-08 20:53:07|   0 0.72 2.98|   0  6144B| 380M  125G 17.0M  108M
18-08 20:53:09|   0 0.72 2.98|   0     0 | 380M  125G 17.0M  108M
18-08 20:53:11|   0 0.70 2.97|   0  2048B| 380M  125G 17.0M  108M
18-08 20:53:13|   0 0.70 2.97|   0   138k| 380M  125G 17.0M  108M
18-08 20:53:15|   0 0.70 2.97|   0   200k| 380M  125G 17.1M  108M
18-08 20:53:17|   0 0.69 2.95|   0    18k| 380M  125G 17.1M  108M
18-08 20:53:19|   0 0.69 2.95|   0     0 | 380M  125G 17.1M  108M
18-08 20:53:21|   0 0.68 2.93|   0  6144B| 380M  125G 17.1M  108M
18-08 20:53:23|   0 0.68 2.93|   0  2048B| 380M  125G 17.1M  108M
18-08 20:53:25|   0 0.68 2.93|   0     0 | 380M  125G 17.1M  108M
18-08 20:53:27|   0 0.67 2.92|   0  6144B| 380M  125G 17.1M  108M
18-08 20:53:29|   0 0.67 2.92|   0  2048B| 380M  125G 17.1M  108M
18-08 20:53:31|   0 0.66 2.90|   0     0 | 380M  125G 17.1M  108M
18-08 20:53:33|   0 0.66 2.90|   0  6144B| 380M  125G 17.1M  108M
18-08 20:53:35|   0 0.66 2.90|   0  2048B| 380M  125G 17.1M  108M
18-08 20:53:37|   0 0.65 2.89|   0     0 | 380M  125G 17.1M  108M
18-08 20:53:39|   0 0.65 2.89|   0  6144B| 380M  125G 17.1M  108M
18-08 20:53:41|   0 0.64 2.87|   0  2048B| 380M  125G 17.1M  108M
18-08 20:53:43|   0 0.64 2.87|   0     0 | 380M  125G 17.1M  108M
18-08 20:53:45|   0 0.64 2.87|   0   332k| 380M  125G 17.2M  108M
18-08 20:53:47|   0 0.62 2.85|   0    20k| 380M  125G 17.2M  108M
18-08 20:53:49|   0 0.62 2.85|   0     0 | 380M  125G 17.2M  108M
18-08 20:53:51|   0 0.61 2.84|   0    12k| 380M  125G 17.2M  108M
18-08 20:53:53|   0 0.61 2.84|   0  8192B| 380M  125G 17.2M  108M
18-08 20:53:55|   0 0.61 2.84|   0     0 | 380M  125G 17.2M  108M
18-08 20:53:57|   0 0.60 2.82|   0  6144B| 380M  125G 17.2M  108M
18-08 20:53:59|   0 0.60 2.82|   0  2048B| 380M  125G 17.2M  108M
18-08 20:54:01|   0 0.59 2.81|   0     0 | 380M  125G 17.2M  108M
18-08 20:54:03|   0 0.59 2.81|   0  6144B| 380M  125G 17.2M  108M
18-08 20:54:05|   0 0.59 2.81|   0  2048B| 380M  125G 17.2M  108M
18-08 20:54:07|   0 0.58 2.79|   0     0 | 380M  125G 17.2M  108M
18-08 20:54:09|   0 0.58 2.79|   0  6144B| 380M  125G 17.2M  108M
18-08 20:54:11|   0 0.58 2.79|   0  2048B| 380M  125G 17.2M  108M
18-08 20:54:13|   0 0.57 2.78|   0     0 | 380M  125G 17.2M  108M
18-08 20:54:15|   0 0.57 2.78|   0   332k| 380M  125G 17.3M  108M
18-08 20:54:17|   0 0.56 2.76|   0    20k| 380M  125G 17.3M  108M
18-08 20:54:19|   0 0.56 2.76|   0     0 | 380M  125G 17.3M  108M
18-08 20:54:21|   0 0.56 2.76|   0  6144B| 380M  125G 17.3M  108M
18-08 20:54:23|   0 0.55 2.75|   0  2048B| 380M  125G 17.3M  108M
18-08 20:54:25|   0 0.55 2.75|   0     0 | 380M  125G 17.3M  108M
18-08 20:54:27|   0 0.54 2.73|   0  6144B| 380M  125G 17.3M  108M
18-08 20:54:29|   0 0.54 2.73|   0     0 | 380M  125G 17.3M  108M
18-08 20:54:31|   0 0.54 2.73|   0     0 | 380M  125G 17.3M  108M
18-08 20:54:33|   0 0.54 2.72|   0  6144B| 380M  125G 17.3M  108M
