Number of cells: 20000
tstop: 5 hours
Notes: started running the sim, failed on building recurrent connections.

----system---- ---load-avg--- -dsk/total- ------memory-usage-----
     time     | 1m   5m  15m | read  writ| used  free  buff  cach
29-08 17:14:45|1.00 1.00 1.00|   0  2458B|2782M  121G 78.3M 2359M
29-08 17:14:50|1.00 1.00 1.00|   0   819B|2812M  120G 78.3M 2359M
29-08 17:14:55|1.00 1.00 1.00|   0  2458B|2842M  120G 78.3M 2359M
29-08 17:15:00|1.00 1.00 1.00|   0   819B|2873M  120G 78.3M 2359M
29-08 17:15:05|1.00 1.00 1.00|   0  2458B|2904M  120G 78.3M 2359M
29-08 17:15:10|1.00 1.00 1.00|   0    31k|2935M  120G 78.3M 2359M
29-08 17:15:15|1.00 1.00 1.00|   0  9011B|2965M  120G 78.3M 2359M
29-08 17:15:20|1.00 1.00 1.00|   0  2458B|2997M  120G 78.3M 2359M
29-08 17:15:25|1.00 1.00 1.00|   0   819B|3027M  120G 78.3M 2359M
29-08 17:15:30|1.00 1.00 1.00|   0  2458B|3057M  120G 78.3M 2359M
29-08 17:15:35|1.00 1.00 1.00|   0   819B|3088M  120G 78.3M 2359M
29-08 17:15:40|1.00 1.00 1.00|   0  2458B|3118M  120G 78.3M 2359M
29-08 17:15:45|1.00 1.00 1.00|   0   819B|3149M  120G 78.3M 2359M
29-08 17:15:50|1.00 1.00 1.00|   0  2458B|3177M  120G 78.3M 2359M
29-08 17:15:55|1.00 1.00 1.00|   0   819B|9970M  114G 78.3M 2359M
29-08 17:16:00|1.00 1.00 1.00|   0    27k|13.3G  110G 78.3M 2359M
29-08 17:16:05|1.00 1.00 1.00| 330k 6554B|1210M  122G 78.8M 2365M
29-08 17:16:10|2.52 1.32 1.10|  56k 2837k|18.9G  104G 78.9M 2366M
29-08 17:16:15|3.92 1.63 1.20|   0     0 |6342M  117G 78.9M 2366M
29-08 17:16:20|5.21 1.93 1.30|   0  4096B|11.5G  112G 78.9M 2366M
29-08 17:16:25|6.39 2.23 1.41|   0  3277B|11.5G  112G 78.9M 2366M
29-08 17:16:30|7.48 2.53 1.51|   0   336k|11.5G  112G 78.9M 2366M
29-08 17:16:35|8.49 2.82 1.60|   0  4915B|33.0G 90.2G 78.9M 2366M
29-08 17:16:40|9.41 3.10 1.70|   0  3277B|39.1G 84.1G 78.9M 2366M
29-08 17:16:45|10.3 3.38 1.80|   0  2458B|49.0G 74.2G 78.9M 2366M
29-08 17:16:50|11.0 3.66 1.90|   0   819B|49.9G 73.3G 78.9M 2366M
29-08 17:16:55|11.8 3.95 2.00|   0  2458B|62.7G 60.5G 78.9M 2366M
29-08 17:17:00|12.5 4.21 2.10|   0   819B|75.4G 47.8G 78.9M 2366M
29-08 17:17:05|13.2 4.49 2.20|   0  2458B|65.5G 57.8G 78.9M 2366M
29-08 17:17:10|13.7 4.75 2.30| 113k   55k|98.1G 25.2G 78.9M 2367M
29-08 17:17:15|14.3 5.02 2.40| 511k   18k| 117G 7057M 77.9M 2127M
29-08 17:17:20|14.8 5.27 2.49|  11M  203k| 338M  125G  876k 32.7M
29-08 17:17:25|13.6 5.18 2.48| 161k   18k| 332M  125G 1024k 33.6M
29-08 17:17:30|12.5 5.10 2.47| 125k  181k| 333M  125G 1032k 34.2M
29-08 17:17:35|11.5 5.01 2.45| 277k 9830B| 332M  125G 1040k 35.5M
29-08 17:17:40|10.6 4.93 2.44| 487k 7373B| 332M  125G 1852k 39.2M
29-08 17:17:45|9.72 4.85 2.43|   0  2458B| 332M  125G 1860k 39.2M
29-08 17:17:50|8.94 4.76 2.41|   0   819B| 332M  125G 1860k 39.2M
29-08 17:17:55|8.23 4.69 2.40|   0  2458B| 332M  125G 1868k 39.2M
29-08 17:18:00|7.57 4.61 2.39|   0   819B| 332M  125G 1868k 39.2M
29-08 17:18:05|6.96 4.53 2.37| 131k 2458B| 332M  125G 2476k 39.3M
29-08 17:18:10|6.40 4.45 2.36|   0   819B| 331M  125G 2476k 39.7M
29-08 17:18:15|5.89 4.38 2.35|   0  2458B| 331M  125G 2484k 39.7M
29-08 17:18:20|5.42 4.31 2.33|   0   819B| 331M  125G 2484k 39.7M
29-08 17:18:25|4.98 4.24 2.32|   0  2458B| 331M  125G 2492k 39.7M
29-08 17:18:30|4.58 4.17 2.31| 157k  819B| 331M  125G 2492k 40.3M
29-08 17:18:35|4.22 4.10 2.30|   0  2458B| 331M  125G 2500k 40.4M
29-08 17:18:40|3.88 4.03 2.28| 187k 1638B| 330M  125G 2784k 41.5M
29-08 17:18:45|3.57 3.96 2.27|   0  5734B| 330M  125G 2792k 41.5M
29-08 17:18:50|3.28 3.89 2.26|   0  4096B| 330M  125G 2792k 41.5M
29-08 17:18:55|3.02 3.83 2.25|   0  2458B| 330M  125G 2800k 41.5M
29-08 17:19:00|2.78 3.77 2.23|   0   819B| 330M  125G 2800k 41.5M
29-08 17:19:05|2.55 3.70 2.22|   0  2458B| 330M  125G 2808k 41.5M
29-08 17:19:10|2.35 3.64 2.21|   0   819B| 330M  125G 2808k 42.1M
29-08 17:19:15|2.16 3.58 2.20|   0  2458B| 330M  125G 2816k 42.1M
29-08 17:19:20|1.99 3.52 2.19|   0     0 | 330M  125G 2816k 42.1M
29-08 17:19:25|1.83 3.46 2.17|   0  2458B| 330M  125G 2824k 42.1M
29-08 17:19:30|1.68 3.41 2.16|   0     0 | 330M  125G 2824k 42.1M
29-08 17:19:35|1.55 3.35 2.15|   0  2458B| 330M  125G 2832k 42.1M
29-08 17:19:40|1.42 3.29 2.14|   0     0 | 330M  125G 2832k 42.1M
29-08 17:19:45|1.31 3.24 2.13|   0  4096B| 330M  125G 2840k 42.1M
29-08 17:19:50|1.20 3.18 2.11|   0  2458B| 330M  125G 2848k 42.1M
29-08 17:19:55|1.11 3.13 2.10|   0     0 | 330M  125G 2848k 42.1M
29-08 17:20:00|1.02 3.08 2.09|   0  2458B| 330M  125G 2856k 42.1M
29-08 17:20:05|0.94 3.03 2.08|   0     0 | 330M  125G 2856k 42.1M
29-08 17:20:10|0.86 2.98 2.07| 806k 2458B| 329M  125G 4716k 49.6M
29-08 17:20:15|0.79 2.93 2.06|   0     0 | 329M  125G 4716k 49.6M
29-08 17:20:20|0.73 2.88 2.05|   0  3277B| 329M  125G 4724k 49.6M
29-08 17:20:25|0.67 2.83 2.03|   0  2458B| 329M  125G 4732k 49.6M
29-08 17:20:30|0.62 2.78 2.02|   0     0 | 329M  125G 4732k 49.6M
29-08 17:20:35|0.57 2.74 2.01|   0  2458B| 329M  125G 4740k 49.6M
29-08 17:20:40|0.52 2.69 2.00|   0     0 | 329M  125G 4740k 49.6M
29-08 17:20:45|0.48 2.65 1.99|   0  2458B| 329M  125G 4748k 49.6M
29-08 17:20:50|0.44 2.60 1.98|   0     0 | 329M  125G 4748k 49.6M
29-08 17:20:55|0.40 2.56 1.97|   0  3277B| 329M  125G 4756k 49.6M
29-08 17:21:00|0.37 2.52 1.96|   0  2458B| 329M  125G 4764k 49.6M
29-08 17:21:05|0.34 2.47 1.95|   0     0 | 329M  125G 4764k 49.6M
29-08 17:21:10|0.31 2.43 1.94|   0  2458B| 329M  125G 4772k 49.6M
29-08 17:21:15|0.29 2.39 1.93|   0     0 | 329M  125G 4772k 49.6M
29-08 17:21:20|0.27 2.35 1.91|   0  2458B| 329M  125G 4780k 49.6M
29-08 17:21:25|0.24 2.31 1.90|   0     0 | 329M  125G 4780k 49.6M
29-08 17:21:30|0.22 2.27 1.89|   0  4096B| 329M  125G 4788k 49.6M
29-08 17:21:35|0.21 2.24 1.88|   0  2458B| 329M  125G 4796k 49.6M
29-08 17:21:40|0.19 2.20 1.87|   0   819B| 329M  125G 4796k 49.6M
29-08 17:21:45|0.17 2.16 1.86|   0  2458B| 329M  125G 4804k 49.6M
29-08 17:21:50|0.16 2.13 1.85|   0   819B| 329M  125G 4804k 49.6M
29-08 17:21:55|0.15 2.09 1.84|   0  2458B| 329M  125G 4812k 49.6M
29-08 17:22:00|0.13 2.06 1.83|   0   819B| 329M  125G 4812k 49.6M
29-08 17:22:05|0.12 2.02 1.82|   0  2458B| 329M  125G 4820k 49.6M
29-08 17:22:10|0.11 1.99 1.81|   0   819B| 329M  125G 4820k 49.6M
29-08 17:22:15|0.10 1.95 1.80|   0  2458B| 329M  125G 4828k 49.6M
29-08 17:22:20|0.10 1.92 1.79|  26k 4915B| 329M  125G 4836k 49.6M
29-08 17:22:25|0.09 1.89 1.78|   0  1638B| 329M  125G 4836k 49.6M
29-08 17:22:30|0.08 1.86 1.77|   0  2458B| 329M  125G 4844k 49.6M
29-08 17:22:35|0.07 1.83 1.76|   0   819B| 329M  125G 4844k 49.6M
29-08 17:22:40|0.07 1.80 1.75|   0  2458B| 329M  125G 4852k 49.8M
29-08 17:22:45|0.06 1.77 1.74|   0   819B| 329M  125G 4852k 49.8M
29-08 17:22:50|0.06 1.74 1.73|   0  2458B| 329M  125G 4860k 49.8M
29-08 17:22:55|0.05 1.71 1.72|   0   819B| 329M  125G 4860k 49.8M
29-08 17:23:00|0.05 1.68 1.71|   0  2458B| 329M  125G 4868k 49.8M
29-08 17:23:05|0.04 1.65 1.70|   0   819B| 329M  125G 4868k 49.8M
29-08 17:23:10|0.04 1.62 1.70|   0  2458B| 329M  125G 4876k 49.8M
29-08 17:23:15|0.04 1.59 1.69|   0   819B| 329M  125G 4876k 49.8M
29-08 17:23:20|0.03 1.57 1.68|   0  2458B| 329M  125G 4884k 49.7M
29-08 17:23:25|0.03 1.54 1.67|   0   819B| 329M  125G 4884k 49.7M
29-08 17:23:30|0.03 1.51 1.66|   0  2458B| 329M  125G 4892k 49.7M
29-08 17:23:35|0.02 1.49 1.65|   0   819B| 329M  125G 4892k 49.7M
29-08 17:23:40|0.02 1.46 1.64|   0  2458B| 329M  125G 4900k 49.7M
29-08 17:23:45|0.02 1.44 1.63|   0   819B| 329M  125G 4900k 49.8M
29-08 17:23:50|0.02 1.42 1.62|   0  2458B| 329M  125G 4908k 49.8M
29-08 17:23:55|0.02 1.39 1.61|   0  1638B| 329M  125G 4908k 49.8M
29-08 17:24:00|0.02 1.37 1.60|   0  4915B| 329M  125G 4916k 49.7M
29-08 17:24:05|0.01 1.35 1.60|   0  3277B| 329M  125G 4916k 49.7M
29-08 17:24:10|0.01 1.32 1.59|   0  2458B| 329M  125G 4924k 49.7M
29-08 17:24:15|0.01 1.30 1.58|   0   819B| 329M  125G 4924k 49.8M
29-08 17:24:20|0.01 1.28 1.57|   0  2458B| 329M  125G 4932k 49.8M
29-08 17:24:25|0.01 1.26 1.56|   0   819B| 329M  125G 4932k 49.8M
29-08 17:24:30|0.01 1.24 1.55|   0  2458B| 329M  125G 4940k 49.8M
29-08 17:24:35|0.01 1.22 1.54|   0   819B| 329M  125G 4940k 49.8M
29-08 17:24:40|0.01 1.20 1.53|   0  2458B| 329M  125G 4948k 49.8M
29-08 17:24:45|0.01 1.18 1.53|   0   819B| 329M  125G 4948k 49.8M
29-08 17:24:50|   0 1.16 1.52|   0  2458B| 329M  125G 4956k 49.8M
29-08 17:24:55|   0 1.14 1.51|   0   819B| 329M  125G 4956k 49.8M
29-08 17:25:00|   0 1.12 1.50|   0  2458B| 329M  125G 4964k 49.8M
29-08 17:25:05|   0 1.10 1.49|   0   819B| 329M  125G 4964k 49.8M
29-08 17:25:10|   0 1.08 1.48| 245k 2458B| 329M  125G 4972k 50.4M
29-08 17:25:15|   0 1.06 1.48|   0   819B| 329M  125G 4972k 50.4M
29-08 17:25:20|   0 1.04 1.47|   0  2458B| 329M  125G 4980k 51.0M
29-08 17:25:25|   0 1.03 1.46|   0   819B| 329M  125G 4980k 51.0M
29-08 17:25:30|   0 1.01 1.45|   0  2458B| 329M  125G 4988k 51.0M
29-08 17:25:35|   0 0.99 1.44|   0   819B| 329M  125G 4988k 51.0M
29-08 17:25:40|   0 0.98 1.44|   0  2458B| 329M  125G 4996k 50.9M
29-08 17:25:45|   0 0.96 1.43|   0   819B| 329M  125G 4996k 51.0M
29-08 17:25:50|   0 0.94 1.42|   0  2458B| 329M  125G 5004k 51.0M
29-08 17:25:55|   0 0.93 1.41|   0   819B| 329M  125G 5004k 51.0M
29-08 17:26:00|   0 0.91 1.40|   0  2458B| 329M  125G 5012k 51.0M
29-08 17:26:05|   0 0.90 1.40|   0   819B| 329M  125G 5012k 51.0M
29-08 17:26:10|   0 0.88 1.39|   0  2458B| 329M  125G 5020k 50.9M
29-08 17:26:15|   0 0.87 1.38|   0   819B| 329M  125G 5020k 50.9M
29-08 17:26:20|   0 0.85 1.37|   0  2458B| 329M  125G 5028k 50.9M
29-08 17:26:25|   0 0.84 1.37|   0   819B| 329M  125G 5028k 50.9M
29-08 17:26:30|   0 0.82 1.36|   0  2458B| 329M  125G 5036k 51.0M
29-08 17:26:35|   0 0.81 1.35|   0   819B| 329M  125G 5036k 51.0M
29-08 17:26:40|   0 0.80 1.34|   0  2458B| 329M  125G 5044k 51.0M
29-08 17:26:45|   0 0.78 1.34|   0   819B| 329M  125G 5044k 51.0M
29-08 17:26:50|   0 0.77 1.33|   0  2458B| 329M  125G 5052k 51.0M
29-08 17:26:55|   0 0.76 1.32|   0   819B| 329M  125G 5052k 51.0M
29-08 17:27:00|   0 0.74 1.31|   0  2458B| 329M  125G 5060k 51.0M
29-08 17:27:05|   0 0.73 1.31|   0   819B| 329M  125G 5060k 51.0M
29-08 17:27:10|   0 0.72 1.30|   0  2458B| 329M  125G 5068k 50.9M
29-08 17:27:15|   0 0.71 1.29|   0   819B| 329M  125G 5068k 50.9M
29-08 17:27:20|   0 0.69 1.28|   0  2458B| 329M  125G 5076k 50.9M
29-08 17:27:25|   0 0.68 1.28|   0     0 | 329M  125G 5076k 50.9M
29-08 17:27:30|   0 0.67 1.27|   0  2458B| 329M  125G 5084k 51.0M
29-08 17:27:35|   0 0.66 1.26|   0     0 | 329M  125G 5084k 51.0M
29-08 17:27:40|   0 0.65 1.26|   0  2458B| 329M  125G 5092k 51.0M
29-08 17:27:45|   0 0.64 1.25|   0     0 | 329M  125G 5092k 51.0M
29-08 17:27:50|   0 0.63 1.24|   0  4096B| 329M  125G 5100k 51.0M
29-08 17:27:55|   0 0.62 1.24|   0  2458B| 329M  125G 5108k 51.0M
29-08 17:28:00|   0 0.60 1.23|   0   819B| 329M  125G 5108k 51.0M
29-08 17:28:05|   0 0.59 1.22|   0  2458B| 329M  125G 5116k 50.9M
29-08 17:28:10|   0 0.58 1.22|   0   819B| 329M  125G 5116k 50.9M
29-08 17:28:15|   0 0.57 1.21|   0  2458B| 329M  125G 5124k 50.9M
29-08 17:28:20|   0 0.56 1.20|   0   819B| 329M  125G 5124k 50.9M
29-08 17:28:25|   0 0.56 1.19|   0  2458B| 329M  125G 5132k 50.9M
29-08 17:28:30|   0 0.55 1.19|   0   819B| 329M  125G 5132k 50.9M
29-08 17:28:35|   0 0.54 1.18|   0  2458B| 329M  125G 5140k 50.9M
29-08 17:28:40|   0 0.53 1.17|   0   819B| 329M  125G 5140k 50.9M
29-08 17:28:45|   0 0.52 1.17|   0  2458B| 329M  125G 5148k 51.0M
29-08 17:28:50|   0 0.51 1.16|   0   819B| 329M  125G 5148k 51.0M
29-08 17:28:55|   0 0.50 1.16|   0  2458B| 329M  125G 5156k 51.0M
29-08 17:29:00|   0 0.49 1.15|   0  1638B| 329M  125G 5156k 51.0M
29-08 17:29:05|   0 0.48 1.14|   0  4915B| 329M  125G 5164k 51.0M
29-08 17:29:10|   0 0.48 1.14|   0  3277B| 329M  125G 5164k 51.0M
29-08 17:29:15|   0 0.47 1.13|   0  2458B| 329M  125G 5172k 51.0M
29-08 17:29:20|   0 0.46 1.12|   0   819B| 329M  125G 5172k 51.0M
29-08 17:29:25|   0 0.45 1.12|   0  2458B| 329M  125G 5180k 51.0M
29-08 17:29:30|   0 0.44 1.11|   0   819B| 329M  125G 5180k 51.0M
29-08 17:29:35|   0 0.44 1.10|   0  2458B| 329M  125G 5188k 51.0M
29-08 17:29:40|   0 0.43 1.10|   0   819B| 329M  125G 5188k 51.0M
29-08 17:29:45|   0 0.42 1.09|   0  2458B| 329M  125G 5196k 50.9M
29-08 17:29:50|   0 0.41 1.09|   0   819B| 329M  125G 5196k 51.0M
29-08 17:29:55|   0 0.41 1.08|   0  2458B| 329M  125G 5204k 51.0M
29-08 17:30:00|   0 0.40 1.07|   0   819B| 329M  125G 5204k 51.0M
29-08 17:30:05|   0 0.39 1.07|   0  2458B| 329M  125G 5212k 51.0M
29-08 17:30:10|   0 0.39 1.06|   0   819B| 329M  125G 5212k 51.0M
29-08 17:30:15|   0 0.38 1.06|   0  2458B| 329M  125G 5220k 51.0M
29-08 17:30:20|   0 0.37 1.05|   0   819B| 329M  125G 5220k 51.0M
29-08 17:30:25|   0 0.37 1.04|   0  2458B| 329M  125G 5228k 51.0M
29-08 17:30:30|   0 0.36 1.04|   0   819B| 329M  125G 5228k 51.0M
29-08 17:30:35|   0 0.35 1.03|   0  2458B| 329M  125G 5236k 50.9M
29-08 17:30:40|   0 0.35 1.03|   0   819B| 329M  125G 5236k 50.9M
29-08 17:30:45|   0 0.34 1.02|   0  2458B| 329M  125G 5244k 50.9M
29-08 17:30:50|   0 0.34 1.02|   0   819B| 329M  125G 5244k 50.9M
29-08 17:30:55|   0 0.33 1.01|   0  2458B| 329M  125G 5252k 51.0M
29-08 17:31:00|   0 0.32 1.00|   0   819B| 329M  125G 5252k 51.0M
29-08 17:31:05|   0 0.32 1.00|   0  2458B| 329M  125G 5260k 51.0M
29-08 17:31:10|   0 0.31 0.99|   0   819B| 329M  125G 5260k 51.0M
29-08 17:31:15|   0 0.31 0.99|   0  2458B| 329M  125G 5268k 50.9M
29-08 17:31:20|   0 0.30 0.98|   0   819B| 329M  125G 5268k 50.9M
29-08 17:31:25|   0 0.30 0.98|   0  2458B| 329M  125G 5276k 50.9M
29-08 17:31:30|   0 0.29 0.97|   0   819B| 329M  125G 5276k 50.9M
29-08 17:31:35|   0 0.29 0.97|   0  2458B| 329M  125G 5284k 50.9M
29-08 17:31:40|   0 0.28 0.96|   0   819B| 329M  125G 5284k 50.9M
29-08 17:31:45|   0 0.28 0.95|   0  2458B| 329M  125G 5292k 51.0M
29-08 17:31:50|   0 0.27 0.95|   0   819B| 329M  125G 5292k 51.0M
29-08 17:31:55|   0 0.27 0.94|   0  2458B| 329M  125G 5300k 51.0M
29-08 17:32:00|   0 0.26 0.94|   0   819B| 329M  125G 5300k 51.0M
29-08 17:32:05|   0 0.26 0.93|   0  2458B| 329M  125G 5308k 51.0M
29-08 17:32:10|   0 0.25 0.93|   0   819B| 329M  125G 5308k 51.0M
29-08 17:32:15|   0 0.25 0.92|   0  2458B| 329M  125G 5316k 50.9M
29-08 17:32:20|   0 0.24 0.92|   0   819B| 329M  125G 5316k 50.9M
29-08 17:32:25|   0 0.24 0.91|   0  2458B| 329M  125G 5324k 50.9M
29-08 17:32:30|   0 0.24 0.91|   0   819B| 329M  125G 5324k 50.9M
29-08 17:32:35|   0 0.23 0.90|   0  2458B| 329M  125G 5332k 50.9M
29-08 17:32:40|   0 0.23 0.90|   0   819B| 329M  125G 5332k 50.9M
29-08 17:32:45|   0 0.22 0.89|   0  2458B| 329M  125G 5340k 51.0M
29-08 17:32:50|   0 0.22 0.89|   0   819B| 329M  125G 5340k 51.0M
29-08 17:32:55|   0 0.22 0.88|   0  2458B| 329M  125G 5348k 51.0M
29-08 17:33:00|   0 0.21 0.88|   0   819B| 329M  125G 5348k 51.0M
29-08 17:33:05|   0 0.21 0.87|   0  2458B| 329M  125G 5356k 51.0M
29-08 17:33:10|   0 0.20 0.87|   0   819B| 329M  125G 5356k 51.0M
29-08 17:33:15|   0 0.20 0.86|   0  2458B| 329M  125G 5364k 50.9M
29-08 17:33:20|   0 0.20 0.86|   0   819B| 329M  125G 5364k 50.9M
29-08 17:33:25|   0 0.19 0.85|   0  2458B| 329M  125G 5372k 50.9M
29-08 17:33:30|   0 0.19 0.85|   0   819B| 329M  125G 5372k 50.9M
29-08 17:33:35|   0 0.19 0.84|   0  2458B| 329M  125G 5380k 50.9M
29-08 17:33:40|   0 0.18 0.84|   0   819B| 329M  125G 5380k 50.9M
29-08 17:33:45|   0 0.18 0.83|   0  2458B| 329M  125G 5388k 50.9M
29-08 17:33:50|   0 0.18 0.83|   0   819B| 329M  125G 5388k 50.9M
29-08 17:33:55|   0 0.17 0.82|   0  2458B| 328M  125G 5396k 51.0M
29-08 17:34:00|   0 0.17 0.82|   0   819B| 328M  125G 5396k 51.0M
29-08 17:34:05|   0 0.17 0.81|   0  2458B| 328M  125G 5404k 51.0M
29-08 17:34:10|   0 0.16 0.81| 819B 1638B| 328M  125G 5408k 51.0M
29-08 17:34:15|   0 0.16 0.81|   0  4915B| 328M  125G 5416k 51.0M
29-08 17:34:20|   0 0.16 0.80|   0  3277B| 328M  125G 5416k 51.0M
29-08 17:34:25|   0 0.16 0.80|   0  2458B| 328M  125G 5424k 51.0M
29-08 17:34:30|   0 0.15 0.79|   0   819B| 329M  125G 5424k 51.0M
29-08 17:34:35|   0 0.15 0.79|   0  2458B| 328M  125G 5432k 51.0M
29-08 17:34:40|   0 0.15 0.78|   0   819B| 328M  125G 5432k 51.0M
29-08 17:34:45|   0 0.14 0.78|   0  2458B| 328M  125G 5440k 51.0M
29-08 17:34:50|   0 0.14 0.77|   0   819B| 328M  125G 5440k 51.0M
29-08 17:34:55|   0 0.14 0.77|   0  2458B| 328M  125G 5448k 51.0M
29-08 17:35:00|   0 0.14 0.77|   0   819B| 328M  125G 5448k 51.0M
29-08 17:35:05|   0 0.13 0.76|   0  2458B| 328M  125G 5456k 51.0M
29-08 17:35:10|   0 0.13 0.76|  34k   30k| 328M  125G 5644k 50.8M
29-08 17:35:15|   0 0.13 0.75|   0  7373B| 328M  125G 5644k 50.8M
29-08 17:35:20|   0 0.13 0.75|   0  2458B| 328M  125G 5652k 50.8M
29-08 17:35:25|   0 0.12 0.74|   0   819B| 328M  125G 5652k 50.8M
29-08 17:35:30|   0 0.12 0.74|   0  2458B| 328M  125G 5660k 50.8M
29-08 17:35:35|   0 0.12 0.73|   0   819B| 328M  125G 5660k 50.8M
29-08 17:35:40|   0 0.12 0.73|   0  2458B| 328M  125G 5668k 50.8M
29-08 17:35:45|   0 0.12 0.73|   0   819B| 328M  125G 5668k 50.8M
29-08 17:35:50|   0 0.11 0.72|   0  2458B| 328M  125G 5676k 50.8M
29-08 17:35:55|   0 0.11 0.72|   0   819B| 328M  125G 5676k 50.8M
29-08 17:36:00|   0 0.11 0.71|   0  2458B| 328M  125G 5684k 51.2M
29-08 17:36:05|   0 0.11 0.71|   0   819B| 328M  125G 5684k 51.2M
29-08 17:36:10|   0 0.11 0.71|   0  2458B| 328M  125G 5692k 51.2M
29-08 17:36:15|   0 0.10 0.70|   0   819B| 328M  125G 5692k 51.2M
29-08 17:36:20|   0 0.10 0.70|   0  2458B| 328M  125G 5700k 51.2M
29-08 17:36:25|   0 0.10 0.69|   0   819B| 328M  125G 5700k 51.2M
29-08 17:36:30|   0 0.10 0.69|   0  2458B| 328M  125G 5708k 51.2M
29-08 17:36:35|   0 0.10 0.69|   0   819B| 328M  125G 5708k 51.2M
29-08 17:36:40|   0 0.09 0.68|   0  2458B| 328M  125G 5716k 51.2M
29-08 17:36:45|   0 0.09 0.68|   0   819B| 328M  125G 5716k 51.2M
29-08 17:36:50|   0 0.09 0.68|   0  2458B| 328M  125G 5724k 51.1M
29-08 17:36:55|   0 0.09 0.67|   0   819B| 328M  125G 5724k 51.1M
29-08 17:37:00|   0 0.09 0.67|   0  2458B| 328M  125G 5732k 51.2M
29-08 17:37:05|   0 0.08 0.66|   0   819B| 328M  125G 5732k 51.2M
29-08 17:37:10|   0 0.08 0.66|   0  2458B| 328M  125G 5740k 51.2M
29-08 17:37:15|   0 0.08 0.66|   0   819B| 328M  125G 5740k 51.2M
29-08 17:37:20|   0 0.08 0.65|   0  2458B| 328M  125G 5748k 51.1M
29-08 17:37:25|   0 0.08 0.65|   0   819B| 328M  125G 5748k 51.1M
29-08 17:37:30|   0 0.08 0.64|   0  2458B| 328M  125G 5756k 51.1M
29-08 17:37:35|   0 0.08 0.64|   0   819B| 328M  125G 5756k 51.2M
29-08 17:37:40|   0 0.07 0.64|   0  2458B| 328M  125G 5764k 51.2M
29-08 17:37:45|   0 0.07 0.63|   0   819B| 328M  125G 5764k 51.2M
29-08 17:37:50|   0 0.07 0.63|   0  2458B| 328M  125G 5772k 51.2M
29-08 17:37:55|   0 0.07 0.63|   0   819B| 328M  125G 5772k 51.2M
29-08 17:38:00|   0 0.07 0.62|   0  2458B| 328M  125G 5780k 51.1M
29-08 17:38:05|   0 0.07 0.62|   0   819B| 328M  125G 5780k 51.2M
29-08 17:38:10|   0 0.07 0.62|   0  2458B| 328M  125G 5788k 51.2M
29-08 17:38:15|   0 0.06 0.61|   0   819B| 328M  125G 5788k 51.2M
29-08 17:38:20|   0 0.06 0.61|   0  2458B| 328M  125G 5796k 51.2M
29-08 17:38:25|   0 0.06 0.61|   0   819B| 328M  125G 5796k 51.2M
29-08 17:38:30|   0 0.06 0.60|   0  2458B| 328M  125G 5804k 51.2M
29-08 17:38:35|   0 0.06 0.60|   0   819B| 328M  125G 5804k 51.2M
29-08 17:38:40|   0 0.06 0.60|   0  2458B| 328M  125G 5812k 51.1M
29-08 17:38:45|   0 0.06 0.59|   0   819B| 328M  125G 5812k 51.1M
29-08 17:38:50|   0 0.06 0.59|   0  2458B| 328M  125G 5820k 51.1M
29-08 17:38:55|   0 0.05 0.58|   0   819B| 328M  125G 5820k 51.1M
29-08 17:39:00|   0 0.05 0.58|   0  2458B| 328M  125G 5828k 51.1M
29-08 17:39:05|   0 0.05 0.58|   0   819B| 328M  125G 5828k 51.2M
29-08 17:39:10|   0 0.05 0.57|   0  2458B| 328M  125G 5836k 51.2M
29-08 17:39:15|   0 0.05 0.57|   0   819B| 328M  125G 5836k 51.2M
29-08 17:39:20|   0 0.05 0.57|   0  2458B| 328M  125G 5844k 51.2M
29-08 17:39:25|   0 0.05 0.56|   0  4096B| 328M  125G 5852k 51.2M
29-08 17:39:30|   0 0.05 0.56|   0  4915B| 328M  125G 5860k 51.2M
29-08 17:39:35|   0 0.05 0.56|   0  3277B| 328M  125G 5860k 51.2M
29-08 17:39:40|   0 0.05 0.55|   0  2458B| 328M  125G 5868k 51.1M
29-08 17:39:45|   0 0.04 0.55|   0   819B| 328M  125G 5868k 51.1M
29-08 17:39:50|   0 0.04 0.55|   0  2458B| 328M  125G 5876k 51.1M
29-08 17:39:55|   0 0.04 0.54|   0   819B| 328M  125G 5876k 51.1M
29-08 17:40:00|   0 0.04 0.54|   0  2458B| 328M  125G 5884k 51.1M
29-08 17:40:05|   0 0.04 0.54|   0   819B| 328M  125G 5884k 51.2M
29-08 17:40:10|   0 0.04 0.54|   0  2458B| 328M  125G 5892k 51.2M
29-08 17:40:15|   0 0.04 0.53|   0   819B| 328M  125G 5892k 51.2M
29-08 17:40:20|   0 0.04 0.53|   0  2458B| 328M  125G 5900k 51.2M
29-08 17:40:25|   0 0.04 0.53|   0   819B| 328M  125G 5900k 51.2M
29-08 17:40:30|   0 0.04 0.52|   0  2458B| 328M  125G 5908k 51.1M
29-08 17:40:35|   0 0.04 0.52|   0   819B| 328M  125G 5908k 51.2M
29-08 17:40:40|   0 0.03 0.52|   0  2458B| 328M  125G 5916k 51.2M
29-08 17:40:45|   0 0.03 0.51|   0   819B| 328M  125G 5916k 51.2M
29-08 17:40:50|   0 0.03 0.51|   0  2458B| 328M  125G 5924k 51.2M
29-08 17:40:55|   0 0.03 0.51|   0   819B| 328M  125G 5924k 51.2M
