Number of cells: 40000
tstop: 5 hours
Notes: started running the sim, failed on building recurrent connections.

----system---- ---load-avg--- -dsk/total- ------memory-usage-----
     time     | 1m   5m  15m | read  writ| used  free  buff  cach
29-08 03:09:56|1.00 1.00 0.85|   0  4915B|1238M  124G 25.7M  210M
29-08 03:10:01|1.00 1.00 0.85|   0    14k|1241M  124G 25.7M  210M
29-08 03:10:06|1.00 1.00 0.86|   0    38k|1242M  124G 25.7M  210M
29-08 03:10:11|1.00 1.00 0.86|   0    10k|1245M  124G 25.7M  210M
29-08 03:10:16|1.00 1.00 0.86|   0  3277B|1247M  124G 25.7M  210M
29-08 03:10:21|1.00 1.00 0.86|   0     0 |1250M  124G 25.7M  210M
29-08 03:10:26|1.00 1.00 0.86|   0  3277B|1252M  124G 25.7M  210M
29-08 03:10:31|1.00 1.00 0.86|   0  3277B|1254M  124G 25.7M  210M
29-08 03:10:36|1.00 1.00 0.86|   0   819B|1256M  124G 25.7M  210M
29-08 03:10:41|1.00 1.00 0.86|   0    12k|1258M  124G 25.7M  210M
29-08 03:10:46|1.00 1.00 0.86|   0  3277B|1261M  124G 25.7M  210M
29-08 03:10:51|1.00 1.00 0.86|   0     0 |1263M  124G 25.7M  210M
29-08 03:10:56|1.00 1.00 0.87|   0  3277B|1265M  124G 25.8M  210M
29-08 03:11:01|1.00 1.00 0.87|   0  3277B|1267M  124G 25.8M  210M
29-08 03:11:06|1.00 1.00 0.87|   0     0 |1270M  124G 25.8M  210M
29-08 03:11:11|1.00 1.00 0.87|   0  4096B|1272M  124G 25.8M  210M
29-08 03:11:16|1.00 1.00 0.87|   0  5734B|1274M  124G 25.8M  210M
29-08 03:11:21|1.00 1.00 0.87|   0     0 |1277M  124G 25.8M  210M
29-08 03:11:26|1.00 1.00 0.87|   0  3277B|1279M  124G 25.8M  210M
29-08 03:11:31|1.00 1.00 0.87|   0  3277B|1282M  124G 25.8M  210M
29-08 03:11:36|1.00 1.00 0.87|   0     0 |1284M  124G 25.8M  210M
29-08 03:11:41|1.00 1.00 0.87|   0  3277B|1287M  124G 25.8M  210M
29-08 03:11:46|1.00 1.00 0.87|   0  4096B|1289M  124G 25.8M  210M
29-08 03:11:51|1.00 1.00 0.88|   0  4096B|1292M  124G 25.8M  210M
29-08 03:11:56|1.00 1.00 0.88|   0     0 |1294M  124G 25.8M  210M
29-08 03:12:01|1.00 1.00 0.88|   0  3277B|1297M  124G 25.8M  210M
29-08 03:12:06|1.00 1.00 0.88|   0  3277B|1299M  124G 25.8M  210M
29-08 03:12:11|1.00 1.00 0.88|   0     0 |1301M  124G 25.8M  210M
29-08 03:12:16|1.00 1.00 0.88|   0  3277B|1303M  124G 25.8M  210M
29-08 03:12:21|1.00 1.00 0.88|   0  3277B|1306M  124G 25.8M  210M
29-08 03:12:26|1.00 1.00 0.88|   0  1638B|1308M  124G 25.8M  210M
29-08 03:12:31|1.00 1.00 0.88|   0  4915B|1310M  124G 25.9M  210M
29-08 03:12:36|1.00 1.00 0.88|   0  3277B|1313M  124G 25.9M  210M
29-08 03:12:41|1.00 1.00 0.89|   0     0 |1316M  124G 25.9M  210M
29-08 03:12:46|1.00 1.00 0.89|   0  3277B|1318M  124G 25.9M  210M
29-08 03:12:51|1.00 1.00 0.89|   0  3277B|1320M  124G 25.9M  210M
29-08 03:12:56|1.00 1.00 0.89|   0     0 |1323M  124G 25.9M  210M
29-08 03:13:01|1.00 1.00 0.89|   0  4915B|1325M  124G 25.9M  210M
29-08 03:13:06|1.00 1.00 0.89|   0  3277B|1328M  124G 25.9M  210M
29-08 03:13:11|1.00 1.00 0.89|   0  3277B|1330M  124G 25.9M  210M
29-08 03:13:16|1.00 1.00 0.89|   0     0 |1333M  124G 25.9M  210M
29-08 03:13:21|1.00 1.00 0.89|   0  3277B|1335M  124G 25.9M  210M
29-08 03:13:26|1.00 1.00 0.89|   0  3277B|1338M  124G 25.9M  210M
29-08 03:13:31|1.00 1.00 0.90|   0     0 |1340M  124G 25.9M  210M
29-08 03:13:36|1.00 1.00 0.90|   0  4915B|1343M  124G 25.9M  210M
29-08 03:13:41|1.00 1.00 0.90|   0  4915B|1346M  124G 25.9M  210M
29-08 03:13:46|1.00 1.00 0.90|   0     0 |1348M  124G 25.9M  210M
29-08 03:13:51|1.00 1.00 0.90|   0  3277B|1350M  124G 25.9M  210M
29-08 03:13:56|1.00 1.00 0.90|   0  3277B|1352M  124G 25.9M  210M
29-08 03:14:01|1.00 1.00 0.90|   0     0 |1355M  124G 25.9M  210M
29-08 03:14:06|1.00 1.00 0.90|   0  4096B|1357M  124G 26.0M  210M
29-08 03:14:11|1.00 1.00 0.90|   0  4096B|1359M  124G 26.0M  210M
29-08 03:14:16|1.00 1.00 0.90|   0  3277B|1362M  124G 26.0M  210M
29-08 03:14:21|1.00 1.00 0.91|   0     0 |1364M  124G 26.0M  210M
29-08 03:14:26|1.00 1.00 0.91|   0  3277B|1366M  124G 26.0M  210M
29-08 03:14:31|1.00 1.00 0.91|   0  3277B|1369M  124G 26.0M  210M
29-08 03:14:36|1.00 1.00 0.91|   0     0 |1371M  124G 26.0M  210M
29-08 03:14:41|1.00 1.00 0.91|   0  4915B|1373M  124G 26.0M  210M
29-08 03:14:46|1.00 1.00 0.91|   0  7373B|1376M  124G 26.0M  210M
29-08 03:14:51|1.00 1.00 0.91|   0  4915B|1378M  124G 26.0M  210M
29-08 03:14:56|1.00 1.00 0.91|   0  3277B|1380M  124G 26.0M  210M
29-08 03:15:01|1.00 1.00 0.91|   0  7373B|1382M  124G 26.0M  210M
29-08 03:15:06|1.00 1.00 0.91|   0     0 |1385M  124G 26.0M  210M
29-08 03:15:11|1.00 1.00 0.91|   0  3277B|1387M  124G 26.0M  210M
29-08 03:15:16|1.00 1.00 0.91|   0  4096B|1389M  124G 26.0M  210M
29-08 03:15:21|1.00 1.00 0.91|   0  4096B|1392M  124G 26.0M  210M
29-08 03:15:26|1.00 1.00 0.91|   0     0 |1394M  124G 26.0M  210M
29-08 03:15:31|1.00 1.00 0.91|   0  4915B|1397M  124G 26.1M  210M
29-08 03:15:36|1.00 1.00 0.91|   0  3277B|1399M  124G 26.1M  210M
29-08 03:15:41|1.00 1.00 0.91|   0     0 |1401M  124G 26.1M  210M
29-08 03:15:46|1.00 1.00 0.92|   0  3277B|1404M  124G 26.1M  210M
29-08 03:15:51|1.00 1.00 0.92|   0  3277B|1406M  124G 26.1M  210M
29-08 03:15:56|1.00 1.00 0.92|   0  1638B|1409M  124G 26.1M  210M
29-08 03:16:01|1.00 1.00 0.92|   0  3277B|1411M  124G 26.1M  210M
29-08 03:16:06|1.00 1.00 0.92|   0  3277B|1414M  124G 26.1M  210M
29-08 03:16:11|1.00 1.00 0.92|   0   819B|1416M  124G 26.1M  210M
29-08 03:16:16|1.00 1.00 0.92|   0  3277B|1418M  124G 26.1M  210M
29-08 03:16:21|1.00 1.00 0.92|   0  3277B|1421M  124G 26.1M  210M
29-08 03:16:26|1.00 1.00 0.92|   0     0 |1423M  124G 26.1M  210M
29-08 03:16:31|1.00 1.00 0.92|   0  4915B|1426M  124G 26.1M  210M
29-08 03:16:36|1.00 1.00 0.92|   0  3277B|1428M  124G 26.1M  210M
29-08 03:16:41|1.00 1.00 0.92|   0  3277B|1431M  124G 26.1M  210M
29-08 03:16:46|1.00 1.00 0.92|   0   819B|1433M  124G 26.1M  210M
29-08 03:16:51|1.00 1.00 0.92|   0  3277B|1436M  124G 26.1M  210M
29-08 03:16:56|1.00 1.00 0.92|   0  3277B|1438M  124G 26.1M  210M
29-08 03:17:01|1.00 1.00 0.92|   0  9011B|1441M  124G 26.2M  210M
29-08 03:17:06|1.00 1.00 0.92|   0  1638B|1443M  124G 26.2M  210M
29-08 03:17:11|1.00 1.00 0.92|   0  9011B|1445M  124G 26.2M  210M
29-08 03:17:16|1.00 1.00 0.92|   0  3277B|1448M  124G 26.2M  210M
29-08 03:17:21|1.00 1.00 0.92|   0  5734B|1450M  124G 26.2M  210M
29-08 03:17:26|1.00 1.00 0.93|   0  3277B|1453M  124G 26.2M  210M
29-08 03:17:31|1.00 1.00 0.93|   0  3277B|1455M  124G 26.2M  210M
29-08 03:17:36|1.00 1.00 0.93|   0    36k|1458M  124G 26.2M  210M
29-08 03:17:41|1.00 1.00 0.93|   0  6554B|1460M  124G 26.2M  210M
29-08 03:17:46|1.00 1.00 0.93|   0  3277B|1463M  124G 26.2M  210M
29-08 03:17:51|1.00 1.00 0.93|   0     0 |1465M  124G 26.2M  210M
29-08 03:17:56|1.00 1.00 0.93|   0  6554B|1468M  124G 26.2M  210M
29-08 03:18:01|1.00 1.00 0.93|   0  3277B|1470M  124G 26.2M  210M
29-08 03:18:06|1.00 1.00 0.93|   0     0 |1472M  124G 26.2M  210M
29-08 03:18:11|1.00 1.00 0.93|   0  4096B|1475M  124G 26.2M  210M
29-08 03:18:16|1.00 1.00 0.93|   0  4096B|1478M  124G 26.2M  210M
29-08 03:18:21|1.00 1.00 0.93|   0  4915B|1480M  124G 26.2M  210M
29-08 03:18:26|1.00 1.00 0.93|   0  1638B|1483M  124G 26.2M  210M
29-08 03:18:31|1.00 1.00 0.93|   0  3277B|1485M  124G 26.2M  210M
29-08 03:18:36|1.00 1.00 0.93|   0  4915B|1488M  124G 26.3M  210M
29-08 03:18:41|1.00 1.00 0.93|   0  1638B|1490M  124G 26.3M  210M
29-08 03:18:46|1.00 1.00 0.93|   0  3277B|1492M  124G 26.3M  210M
29-08 03:18:51|1.00 1.00 0.93|   0  4915B|1495M  124G 26.3M  210M
29-08 03:18:56|1.00 1.00 0.93|   0  1638B|1497M  124G 26.3M  210M
29-08 03:19:01|1.00 1.00 0.93|   0  3277B|1500M  124G 26.3M  210M
29-08 03:19:06|1.00 1.00 0.93|   0  4915B|1502M  124G 26.3M  210M
29-08 03:19:11|1.00 1.00 0.94|   0  1638B|1505M  124G 26.3M  210M
29-08 03:19:16|1.00 1.00 0.94|   0  3277B|1507M  124G 26.3M  210M
29-08 03:19:21|1.00 1.00 0.94|   0  4915B|1510M  124G 26.3M  210M
29-08 03:19:26|1.00 1.00 0.94|   0  1638B|1512M  124G 26.3M  210M
29-08 03:19:31|1.00 1.00 0.94|   0  3277B|1514M  124G 26.3M  210M
29-08 03:19:36|1.00 1.00 0.94|   0  3277B|1517M  124G 26.3M  210M
29-08 03:19:41|1.00 1.00 0.94|   0     0 |1519M  124G 26.3M  210M
29-08 03:19:46|1.00 1.00 0.94|   0  3277B|1522M  124G 26.3M  210M
29-08 03:19:51|1.00 1.00 0.94|   0  3277B|1524M  124G 26.3M  210M
29-08 03:19:56|1.00 1.00 0.94|   0     0 |1527M  124G 26.3M  210M
29-08 03:20:01|1.00 1.00 0.94|   0  5734B|1529M  124G 26.3M  210M
29-08 03:20:06|1.00 1.00 0.94|   0  8192B|1532M  124G 26.4M  210M
29-08 03:20:11|1.00 1.00 0.94|   0  3277B|1534M  124G 26.4M  210M
29-08 03:20:16|1.00 1.00 0.94|   0     0 |1537M  124G 26.4M  210M
29-08 03:20:21|1.00 1.00 0.94|   0  3277B|1539M  124G 26.4M  210M
29-08 03:20:26|1.00 1.00 0.94|   0  3277B|1542M  124G 26.4M  210M
29-08 03:20:31|1.00 1.00 0.94|   0     0 |1544M  124G 26.4M  210M
29-08 03:20:36|1.00 1.00 0.94|   0  9011B|1546M  124G 26.4M  210M
29-08 03:20:41|1.00 1.00 0.94|   0  4096B|1549M  124G 26.4M  210M
29-08 03:20:46|1.00 1.00 0.94|   0  3277B|1551M  124G 26.4M  210M
29-08 03:20:51|1.00 1.00 0.95|   0     0 |1554M  124G 26.4M  210M
29-08 03:20:56|1.00 1.00 0.95|   0  3277B|1556M  124G 26.4M  210M
29-08 03:21:01|1.00 1.00 0.95|   0  3277B|1559M  124G 26.4M  210M
29-08 03:21:06|1.00 1.00 0.95|   0     0 |1561M  124G 26.4M  210M
29-08 03:21:11|1.00 1.00 0.95|   0  5734B|1563M  124G 26.4M  210M
29-08 03:21:16|1.00 1.00 0.95|   0  3277B|1566M  124G 26.4M  210M
29-08 03:21:21|1.00 1.00 0.95|   0     0 |1568M  124G 26.4M  210M
29-08 03:21:26|1.00 1.00 0.95|   0  3277B|1571M  124G 26.4M  210M
29-08 03:21:31|1.00 1.00 0.95|   0  3277B|1573M  124G 26.4M  210M
29-08 03:21:36|1.00 1.00 0.95|   0     0 |1576M  124G 26.4M  210M
29-08 03:21:41|1.00 1.00 0.95|   0  3277B|1578M  124G 26.5M  210M
29-08 03:21:46|1.00 1.00 0.95|   0  4096B|1581M  124G 26.5M  210M
29-08 03:21:51|1.00 1.00 0.95|   0  1638B|1583M  124G 26.5M  210M
29-08 03:21:56|1.00 1.00 0.95|   0  3277B|1586M  124G 26.5M  210M
29-08 03:22:01|1.00 1.00 0.95|   0  6554B|1588M  124G 26.5M  210M
29-08 03:22:06|1.00 1.00 0.95|   0     0 |1591M  124G 26.5M  210M
29-08 03:22:11|1.00 1.00 0.95|   0  3277B|1593M  124G 26.5M  210M
29-08 03:22:16|1.00 1.00 0.95|   0  3277B|1595M  124G 26.5M  210M
29-08 03:22:21|1.00 1.00 0.95|   0   819B|1598M  124G 26.5M  210M
29-08 03:22:26|1.00 1.00 0.95|   0  6554B|1600M  124G 26.5M  210M
29-08 03:22:31|1.00 1.00 0.95|   0  3277B|1603M  124G 26.5M  210M
29-08 03:22:36|1.00 1.00 0.96|   0  3277B|1605M  124G 26.5M  210M
29-08 03:22:41|1.00 1.00 0.96|   0     0 |1608M  124G 26.5M  210M
29-08 03:22:46|1.00 1.00 0.96|   0  3277B|1610M  124G 26.5M  210M
29-08 03:22:51|1.00 1.00 0.96|   0  3277B|1612M  124G 26.5M  210M
29-08 03:22:56|1.00 1.00 0.96|   0  1638B|1615M  124G 26.5M  210M
29-08 03:23:01|1.00 1.00 0.96|   0  4096B|1618M  124G 26.5M  210M
29-08 03:23:06|1.00 1.00 0.96|   0  3277B|1620M  124G 26.6M  210M
29-08 03:23:11|1.00 1.00 0.96|   0     0 |1623M  124G 26.6M  210M
29-08 03:23:16|1.00 1.00 0.96|   0  5734B|1625M  124G 26.6M  210M
29-08 03:23:21|1.00 1.00 0.96|   0  3277B|1627M  124G 26.6M  210M
29-08 03:23:26|1.00 1.00 0.96|   0  2458B|1629M  124G 26.6M  210M
29-08 03:23:31|1.00 1.00 0.96|   0  5734B|1632M  124G 26.6M  210M
29-08 03:23:36|1.00 1.00 0.96|   0  3277B|1635M  124G 26.6M  210M
29-08 03:23:41|1.00 1.00 0.96|   0  2458B|1637M  124G 26.6M  210M
29-08 03:23:46|1.00 1.00 0.96|   0  5734B|1640M  124G 26.6M  210M
29-08 03:23:51|1.00 1.00 0.96|   0  3277B|1642M  124G 26.6M  210M
29-08 03:23:56|1.00 1.00 0.96|   0  2458B|1644M  124G 26.6M  210M
29-08 03:24:01|1.00 1.00 0.96|   0  3277B|1647M  124G 26.6M  210M
29-08 03:24:06|1.00 1.00 0.96|   0  3277B|1649M  124G 26.6M  210M
29-08 03:24:11|1.00 1.00 0.96|   0     0 |1652M  124G 26.6M  210M
29-08 03:24:16|1.00 1.00 0.97|   0  3277B|1654M  124G 26.6M  210M
29-08 03:24:21|1.00 1.00 0.97|   0  3277B|1656M  124G 26.6M  210M
29-08 03:24:26|1.00 1.00 0.97|   0   819B|1659M  124G 26.6M  210M
29-08 03:24:31|1.00 1.00 0.97|   0  4915B|1661M  124G 26.6M  210M
29-08 03:24:36|1.00 1.00 0.97|   0  3277B|1664M  124G 26.6M  210M
29-08 03:24:41|1.00 1.00 0.97|   0     0 |1666M  124G 26.6M  210M
29-08 03:24:46|1.00 1.00 0.97|   0  3277B|1669M  124G 26.7M  210M
29-08 03:24:51|1.00 1.00 0.97|   0  3277B|1671M  124G 26.7M  210M
29-08 03:24:56|1.00 1.00 0.97|   0     0 |1674M  124G 26.7M  210M
29-08 03:25:01|1.00 1.00 0.97|   0  4915B|1676M  124G 26.7M  210M
29-08 03:25:06|1.00 1.00 0.97|   0  9830B|1679M  124G 26.7M  210M
29-08 03:25:11|1.00 1.00 0.97|   0  4915B|1681M  124G 26.7M  210M
29-08 03:25:16|1.00 1.00 0.97|   0     0 |1683M  124G 26.7M  210M
29-08 03:25:21|1.00 1.00 0.97|   0  3277B|1686M  124G 26.7M  210M
29-08 03:25:26|1.00 1.00 0.97|   0  3277B|1688M  124G 26.7M  210M
29-08 03:25:31|1.00 1.00 0.97|   0     0 |1690M  124G 26.7M  210M
29-08 03:25:36|1.00 1.00 0.97|   0  4096B|1693M  124G 26.7M  210M
29-08 03:25:41|1.00 1.00 0.97|   0  7373B|1696M  124G 26.7M  210M
29-08 03:25:46|1.00 1.00 0.97|   0     0 |1698M  124G 26.7M  210M
29-08 03:25:51|1.00 1.00 0.97|   0  3277B|1701M  124G 26.7M  210M
29-08 03:25:56|1.00 1.00 0.97|   0  3277B|1703M  124G 26.7M  210M
29-08 03:26:01|1.00 1.00 0.98|   0     0 |1706M  124G 26.7M  210M
29-08 03:26:06|1.00 1.00 0.98|   0  3277B|1708M  124G 26.7M  210M
29-08 03:26:11|1.00 1.00 0.98|   0  3277B|1710M  124G 26.8M  210M
29-08 03:26:16|1.00 1.00 0.98|   0  1638B|1713M  124G 26.8M  210M
29-08 03:26:21|1.00 1.00 0.98|   0  4915B|1715M  124G 26.8M  210M
29-08 03:26:26|1.00 1.00 0.98|   0  3277B|1718M  124G 26.8M  210M
29-08 03:26:31|1.00 1.00 0.98|   0     0 |1720M  124G 26.8M  210M
29-08 03:26:36|1.00 1.00 0.98|   0  3277B|1723M  124G 26.8M  210M
29-08 03:26:41|1.00 1.00 0.98|   0  3277B|1725M  124G 26.8M  210M
29-08 03:26:46|1.00 1.00 0.98|   0     0 |1728M  124G 26.8M  210M
29-08 03:26:51|1.00 1.00 0.98|   0  4915B|1730M  124G 26.8M  210M
29-08 03:26:56|1.00 1.00 0.98|   0  3277B|1732M  124G 26.8M  210M
29-08 03:27:01|1.00 1.00 0.98|   0  3277B|1735M  124G 26.8M  210M
29-08 03:27:06|1.00 1.00 0.98|   0     0 |1737M  124G 26.8M  210M
29-08 03:27:11|1.00 1.00 0.98|   0  3277B|1740M  124G 26.8M  210M
29-08 03:27:16|1.00 1.00 0.98|   0  3277B|1742M  124G 26.8M  210M
29-08 03:27:21|1.00 1.00 0.98|   0     0 |1745M  124G 26.8M  210M
29-08 03:27:26|1.00 1.00 0.98|   0  4915B|1747M  124G 26.8M  210M
29-08 03:27:31|1.00 1.00 0.98|   0  4915B|1750M  124G 26.8M  210M
29-08 03:27:36|1.00 1.00 0.98|   0     0 |1752M  124G 26.8M  210M
29-08 03:27:41|1.00 1.00 0.99|   0  3277B|1755M  124G 26.8M  210M
29-08 03:27:46|1.00 1.00 0.99|   0  3277B|1758M  124G 26.9M  210M
29-08 03:27:51|1.00 1.00 0.99|   0     0 |1760M  124G 26.9M  210M
29-08 03:27:56|1.00 1.00 0.99|   0  4096B|1763M  124G 26.9M  210M
29-08 03:28:01|1.00 1.00 0.99|   0  4096B|1765M  124G 26.9M  210M
29-08 03:28:06|1.00 1.00 0.99|   0  3277B|1768M  124G 26.9M  210M
29-08 03:28:11|1.00 1.00 0.99|   0     0 |1770M  124G 26.9M  210M
29-08 03:28:16|1.00 1.00 0.99|   0  3277B|1773M  124G 26.9M  210M
29-08 03:28:21|1.00 1.00 0.99|   0  3277B|1776M  124G 26.9M  210M
29-08 03:28:26|1.00 1.00 0.99|   0     0 |1778M  124G 26.9M  210M
29-08 03:28:31|1.00 1.00 0.99|   0  4096B|1781M  124G 26.9M  210M
29-08 03:28:36|1.00 1.00 0.99|   0  4096B|1783M  124G 26.9M  210M
29-08 03:28:41|1.00 1.00 0.99|   0  3277B|1785M  124G 26.9M  210M
29-08 03:28:46|1.00 1.00 0.99|   0     0 |1788M  124G 26.9M  210M
29-08 03:28:51|1.00 1.00 0.99|   0  3277B|1791M  124G 26.9M  210M
29-08 03:28:56|1.00 1.00 0.99|   0  3277B|1793M  124G 26.9M  210M
29-08 03:29:01|1.00 1.00 0.99|   0     0 |1796M  124G 26.9M  210M
29-08 03:29:06|1.00 1.00 0.99|   0  4096B|1799M  124G 26.9M  210M
29-08 03:29:11|1.00 1.00 0.99|   0  4096B|1801M  124G 26.9M  210M
29-08 03:29:16|1.00 1.00 0.99|   0     0 |1804M  124G 26.9M  210M
29-08 03:29:21|1.00 1.00 1.00|   0  4096B|1806M  124G 27.0M  210M
29-08 03:29:26|1.00 1.00 1.00|   0  3277B|1809M  124G 27.0M  210M
29-08 03:29:31|1.00 1.00 1.00|   0     0 |1811M  124G 27.0M  210M
29-08 03:29:36|1.00 1.00 1.00|   0  3277B|1814M  124G 27.0M  210M
29-08 03:29:41|1.00 1.00 1.00|   0  3277B|1817M  124G 27.0M  210M
29-08 03:29:46|1.00 1.00 1.00|   0  1638B|1819M  124G 27.0M  210M
29-08 03:29:51|1.00 1.00 1.00|   0  3277B|1822M  124G 27.0M  210M
29-08 03:29:56|1.00 1.00 1.00|   0  3277B|1824M  124G 27.0M  210M
29-08 03:30:01|1.00 1.00 1.00|   0   819B|1827M  124G 27.0M  210M
29-08 03:30:06|1.00 1.00 1.00|   0  3277B|1830M  124G 27.0M  210M
29-08 03:30:11|1.00 1.00 1.00|   0  3277B|1832M  124G 27.0M  210M
29-08 03:30:16|1.00 1.00 1.00|   0     0 |1835M  124G 27.0M  210M
29-08 03:30:21|1.00 1.00 1.00|   0  6554B|1837M  124G 27.0M  210M
29-08 03:30:26|1.00 1.00 1.00|   0  6554B|1840M  124G 27.0M  210M
29-08 03:30:31|1.00 1.00 1.00|   0  3277B|1842M  124G 27.0M  210M
29-08 03:30:36|1.00 1.00 1.00|   0  4096B|1844M  124G 27.0M  210M
29-08 03:30:41|1.00 1.00 1.00|   0  3277B|1848M  124G 27.0M  210M
29-08 03:30:46|1.00 1.00 1.00|   0  3277B|1850M  124G 27.0M  210M
29-08 03:30:51|1.00 1.00 1.00|   0     0 |1853M  124G 27.0M  210M
29-08 03:30:56|1.00 1.00 1.00|   0  4915B|1855M  124G 27.1M  210M
29-08 03:31:01|1.00 1.00 1.00|   0  3277B|1858M  124G 27.1M  210M
29-08 03:31:06|1.00 1.00 1.00|   0     0 |1861M  124G 27.1M  210M
29-08 03:31:11|1.00 1.00 1.00|   0  4096B|1863M  124G 27.1M  210M
29-08 03:31:16|1.00 1.00 1.00|   0  3277B|1866M  124G 27.1M  210M
29-08 03:31:21|1.00 1.00 1.00|   0     0 |1868M  124G 27.1M  210M
29-08 03:31:26|1.00 1.00 1.00|   0  4096B|1871M  124G 27.1M  210M
29-08 03:31:31|1.00 1.00 1.00|   0  4096B|1873M  124G 27.1M  210M
29-08 03:31:36|1.00 1.00 1.00|   0  3277B|1876M  124G 27.1M  210M
29-08 03:31:41|1.00 1.00 1.00|   0     0 |1878M  124G 27.1M  210M
29-08 03:31:46|1.00 1.00 1.00|   0  4096B|1881M  124G 27.1M  210M
29-08 03:31:51|1.00 1.00 1.00|   0  3277B|1884M  124G 27.1M  210M
29-08 03:31:56|1.00 1.00 1.00|   0     0 |1886M  124G 27.1M  210M
29-08 03:32:01|1.00 1.00 1.00|   0  4096B|1889M  124G 27.1M  210M
29-08 03:32:06|1.00 1.00 1.00|   0  4096B|1891M  124G 27.1M  210M
29-08 03:32:11|1.00 1.00 1.00|   0  3277B|1893M  124G 27.1M  210M
29-08 03:32:16|1.00 1.00 1.00|   0     0 |1896M  124G 27.1M  210M
29-08 03:32:21|1.00 1.00 1.00|   0  4096B|1899M  124G 27.1M  210M
29-08 03:32:26|1.00 1.00 1.00|   0  3277B|1901M  124G 27.2M  210M
29-08 03:32:31|1.00 1.00 1.00|   0     0 |1904M  124G 27.2M  210M
29-08 03:32:36|1.00 1.00 1.00|   0  4096B|1907M  124G 27.2M  210M
29-08 03:32:41|1.00 1.00 1.00|   0  4096B|1909M  124G 27.2M  210M
29-08 03:32:46|1.00 1.00 1.00|   0  4915B|1911M  124G 27.2M  210M
29-08 03:32:51|1.00 1.00 1.00|   0     0 |1914M  124G 27.2M  210M
29-08 03:32:56|1.00 1.00 1.00|   0  3277B|1917M  124G 27.2M  210M
29-08 03:33:01|1.00 1.00 1.00|   0  3277B|1919M  124G 27.2M  210M
29-08 03:33:06|1.00 1.00 1.00|   0     0 |1922M  124G 27.2M  210M
29-08 03:33:11|1.00 1.00 1.00|   0  3277B|1925M  124G 27.2M  210M
29-08 03:33:16|1.00 1.00 1.00|   0  3277B|1927M  124G 27.2M  210M
29-08 03:33:21|1.00 1.00 1.00|   0  1638B|1929M  124G 27.2M  210M
29-08 03:33:26|1.00 1.00 1.00|   0  4096B|1932M  124G 27.2M  210M
29-08 03:33:31|1.00 1.00 1.00|   0  3277B|1934M  124G 27.2M  210M
29-08 03:33:36|1.00 1.00 1.00|   0  3277B|1936M  124G 27.2M  210M
29-08 03:33:41|1.00 1.00 1.00|   0  2458B|1938M  124G 27.2M  210M
29-08 03:33:46|1.00 1.00 1.00|   0  5734B|1941M  124G 27.2M  210M
29-08 03:33:51|1.00 1.00 1.00|   0  4096B|1943M  124G 27.2M  210M
29-08 03:33:56|1.00 1.00 1.00|   0  5734B|1946M  124G 27.3M  210M
29-08 03:34:01|1.00 1.00 1.00|   0  1638B|1948M  124G 27.3M  210M
29-08 03:34:06|1.00 1.00 1.00|   0  3277B|1951M  124G 27.3M  210M
29-08 03:34:11|1.00 1.00 1.00|   0  4915B|1953M  124G 27.3M  210M
29-08 03:34:16|1.00 1.00 1.00|   0  1638B|1956M  124G 27.3M  210M
29-08 03:34:21|1.00 1.00 1.00|   0  3277B|1958M  124G 27.3M  210M
29-08 03:34:26|1.00 1.00 1.00|   0  4915B|1961M  124G 27.3M  210M
29-08 03:34:31|1.00 1.00 1.00|   0  1638B|1963M  124G 27.3M  210M
29-08 03:34:36|1.00 1.00 1.00|   0  3277B|1966M  124G 27.3M  210M
29-08 03:34:41|1.00 1.00 1.00|   0  4915B|1968M  124G 27.3M  210M
29-08 03:34:46|1.00 1.00 1.00|   0  1638B|1971M  124G 27.3M  210M
29-08 03:34:51|1.00 1.00 1.00|   0  3277B|1973M  124G 27.3M  210M
29-08 03:34:56|1.00 1.00 1.00|   0  3277B|1976M  124G 27.3M  210M
29-08 03:35:01|1.00 1.00 1.00|   0     0 |1979M  124G 27.3M  210M
29-08 03:35:06|1.00 1.00 1.00|   0  3277B|1981M  124G 27.3M  210M
29-08 03:35:11|1.00 1.00 1.00|   0  3277B|1983M  124G 27.3M  210M
29-08 03:35:16|1.00 1.00 1.00|   0     0 |1986M  124G 27.3M  210M
29-08 03:35:21|1.00 1.00 1.00|   0  5734B|1989M  124G 27.3M  210M
29-08 03:35:26|1.00 1.00 1.00|   0  8192B|1991M  124G 27.4M  210M
29-08 03:35:31|1.00 1.00 1.00|   0  3277B|1994M  124G 27.4M  210M
29-08 03:35:36|1.00 1.00 1.00|   0     0 |1996M  124G 27.4M  210M
29-08 03:35:41|1.00 1.00 1.00|   0  3277B|1999M  124G 27.4M  210M
29-08 03:35:46|1.00 1.00 1.00|   0  3277B|2001M  124G 27.4M  210M
29-08 03:35:51|1.00 1.00 1.00|   0     0 |2004M  124G 27.4M  210M
29-08 03:35:56|1.00 1.00 1.00|   0  9011B|2007M  124G 27.4M  210M
29-08 03:36:01|1.00 1.00 1.00|   0  4096B|2009M  124G 27.4M  210M
29-08 03:36:06|1.00 1.00 1.00|   0  3277B|2012M  124G 27.4M  210M
29-08 03:36:11|1.00 1.00 1.00|   0     0 |2014M  124G 27.4M  210M
29-08 03:36:16|1.00 1.00 1.00|   0  3277B|2017M  124G 27.4M  210M
